,id,trial,radius,distance,latency,hit,time,accuracy,click_x,click_y,target_x,target_y,click_time
0,1,0,25,110,0,True,5.611987113952637,9.219544457292887,467,356,460.0,350.0,1719591075.592764
1,1,0,25,110,0,True,0.7605111598968506,21.545008061877162,231,294,250.8934245307339,302.2727886970686,1719591081.2054038
2,1,0,25,110,0,True,0.900048017501831,3.1374350921399725,421,434,418.5838782044607,436.0014630714833,1719591081.966246
3,1,0,25,110,0,True,0.9919779300689697,15.16206193634896,329,228,325.5226972648054,242.7579296599994,1719591082.8666801
4,1,0,25,110,0,True,0.7003607749938965,13.837017449613338,327,471,325.5226972648054,457.2420703400006,1719591083.858987
5,1,0,25,110,0,True,0.7075798511505127,13.730535368299861,405,266,418.5838782044607,263.9985369285167,1719591084.559468
6,1,0,25,110,0,True,0.6166160106658936,10.484761030107977,246,407,250.8934245307339,397.72721130293144,1719591085.267304
7,1,1,15,70,0,True,0.7294127941131592,10.40519703998594,297,317,286.93217924683063,319.6281382617709,1719591085.897633
8,1,1,15,70,0,True,0.46956801414489746,13.47924192727887,396,418,393.64428613011137,404.7282037727621,1719591086.6271381
9,1,1,15,70,0,False,0.557391881942749,18.564923686869285,329,264,334.423534623058,281.75504614727237,1719591087.0969222
10,1,1,15,70,0,True,0.7183091640472412,8.079632474352891,338,411,334.423534623058,418.24495385272763,1719591087.6545029
11,1,1,15,70,0,True,0.6434130668640137,14.661002118830954,397,281,393.64428613011137,295.2717962272379,1719591088.372979
12,1,1,15,70,0,True,0.7490649223327637,4.749726826983525,288,385,286.9321792468307,380.3718617382291,1719591089.016673
13,1,1,15,70,0,True,0.45004796981811523,1.0,420,349,420.0,350.0,1719591089.7659369
14,1,2,50,180,0,True,0.8932819366455078,30.19859288589625,434,480,462.22816433457206,490.72966684424534,1719591090.223281
15,1,2,50,180,0,True,0.5596699714660645,26.070086666650784,301,199,309.9462318878634,174.51297580727174,1719591091.116958
16,1,2,50,180,0,True,0.5910317897796631,40.500735242915326,311,485,309.9462318878634,525.4870241927283,1719591091.6770291
17,1,2,50,180,0,True,0.6597082614898682,14.841588442514439,449,216,462.228164334572,209.27033315575463,1719591092.2683809
18,1,2,50,180,0,True,0.4801599979400635,38.4499557090583,150,435,187.82560377756457,428.09907304116047,1719591092.928407
19,1,2,50,180,0,True,0.9740259647369385,23.08679276123039,507,352,530.0,350.0,1719591093.4089012
20,1,2,50,180,0,True,0.573354959487915,5.850468666581444,192,276,187.82560377756457,271.9009269588396,1719591094.3832479
21,1,0,25,110,0,True,0.9879381656646729,11.252198159939477,326,254,325.5226972648054,242.7579296599994,1719591094.9587798
22,1,0,25,110,0,True,0.6462349891662598,20.496320416668837,306,451,325.5226972648054,457.2420703400006,1719591095.946955
23,1,0,25,110,0,True,0.5667147636413574,17.13813994895072,404,273,418.5838782044607,263.9985369285167,1719591096.593538
24,1,0,25,110,0,True,0.4849870204925537,3.9761271365349637,248,395,250.8934245307339,397.72721130293144,1719591097.160526
25,1,0,25,110,0,True,0.564471960067749,5.0,463,346,460.0,350.0,1719591097.645768
26,1,0,25,110,0,True,0.646759033203125,18.537761126794518,237,290,250.8934245307339,302.2727886970686,1719591098.210528
27,1,0,25,110,0,True,0.7914049625396729,12.021362329531813,429,430,418.5838782044607,436.0014630714833,1719591098.857491
28,1,1,15,70,0,True,1.021763801574707,5.276537998352264,335,413,334.423534623058,418.24495385272763,1719591099.6504152
29,1,1,15,70,0,True,0.584327220916748,4.918726564240982,395,300,393.64428613011137,295.2717962272379,1719591100.672381
30,1,1,15,70,0,True,0.6278190612792969,5.264109629722391,284,376,286.9321792468307,380.3718617382291,1719591101.256904
31,1,1,15,70,0,True,0.74888014793396,11.40175425099138,411,357,420.0,350.0,1719591101.88498
32,1,1,15,70,0,True,0.6765632629394531,10.80234416935518,285,309,286.93217924683063,319.6281382617709,1719591102.634086
33,1,1,15,70,0,True,0.6285378932952881,11.759293387243481,384,398,393.64428613011137,404.7282037727621,1719591103.310882
34,1,1,15,70,0,True,0.465440034866333,4.717023936934051,331,285,334.423534623058,281.75504614727237,1719591103.9396439
35,1,2,50,180,0,True,0.7888109683990479,31.791965093953003,440,232,462.228164334572,209.27033315575463,1719591104.409208
36,1,2,50,180,0,True,0.49657511711120605,16.75288449071365,203,421,187.82560377756457,428.09907304116047,1719591105.198144
37,1,2,50,180,0,False,0.4220590591430664,55.0,585,350,530.0,350.0,1719591105.695105
38,1,2,50,180,0,False,0.43136096000671387,55.55862475198414,168,220,187.82560377756457,271.9009269588396,1719591106.117685
39,1,2,50,180,0,True,0.5590059757232666,36.783089358890386,430,473,462.22816433457206,490.72966684424534,1719591106.54945
40,1,2,50,180,0,True,0.523658037185669,36.53889370249287,308,211,309.9462318878634,174.51297580727174,1719591107.108861
41,1,2,50,180,0,True,0.40602684020996094,24.929497632354696,333,516,309.9462318878634,525.4870241927283,1719591107.632908
42,1,0,25,110,0,True,0.8955099582672119,8.89760718154651,242,398,250.8934245307339,397.72721130293144,1719591108.043345
43,1,0,25,110,0,True,0.43566107749938965,5.385164807134504,458,355,460.0,350.0,1719591108.9392068
44,1,0,25,110,0,True,0.75382399559021,12.54114490182996,263,299,250.8934245307339,302.2727886970686,1719591109.374979
45,1,0,25,110,0,True,0.5765781402587891,11.054092288490795,425,427,418.5838782044607,436.0014630714833,1719591110.129052
46,1,0,25,110,0,True,0.6776268482208252,19.69781185297546,338,258,325.5226972648054,242.7579296599994,1719591110.7059672
47,1,0,25,110,0,True,0.4210031032562256,24.31828737114554,339,437,325.5226972648054,457.2420703400006,1719591111.3837
48,1,0,25,110,0,True,0.5282890796661377,21.76560336928256,410,284,418.5838782044607,263.9985369285167,1719591111.804978
49,1,1,15,70,0,True,0.815514087677002,5.0990195135927845,425,349,420.0,350.0,1719591112.3362188
50,1,1,15,70,0,True,0.4541330337524414,14.502704874083625,298,329,286.93217924683063,319.6281382617709,1719591113.151927
51,1,1,15,70,0,True,0.4388751983642578,10.870153816406967,386,397,393.64428613011137,404.7282037727621,1719591113.6062279
52,1,1,15,70,0,True,0.530738115310669,9.818466083390955,342,288,334.423534623058,281.75504614727237,1719591114.045469
53,1,1,15,70,0,True,0.6025688648223877,14.047447868161544,345,409,334.423534623058,418.24495385272763,1719591114.5764391
54,1,1,15,70,0,True,0.5430426597595215,7.515018730358396,399,290,393.64428613011137,295.2717962272379,1719591115.1792252
55,1,1,15,70,0,True,0.5691418647766113,9.836954406668724,295,386,286.9321792468307,380.3718617382291,1719591115.722492
56,1,2,50,180,0,True,0.7167239189147949,6.154698494559954,187,278,187.82560377756457,271.9009269588396,1719591116.2955241
57,1,2,50,180,0,True,0.4377899169921875,27.343451755115765,436,483,462.22816433457206,490.72966684424534,1719591117.012653
58,1,2,50,180,0,True,0.5174713134765625,20.10898440575137,296,189,309.9462318878634,174.51297580727174,1719591117.4508328
59,1,2,50,180,0,True,0.754500150680542,47.34003045295526,301,479,309.9462318878634,525.4870241927283,1719591117.968703
60,1,2,50,180,0,True,0.549609899520874,22.467451315945176,440,206,462.228164334572,209.27033315575463,1719591118.723495
61,1,2,50,180,0,True,0.572329044342041,21.732028572399283,168,437,187.82560377756457,428.09907304116047,1719591119.273438
62,1,2,50,180,0,True,0.6413629055023193,20.248456731316587,513,361,530.0,350.0,1719591119.846178
