,id,trial,radius,distance,latency,hit,time,accuracy,click_x,click_y,target_x,target_y,click_time
0,1,0,25,110,0.15,True,4.162668228149414,18.35755975068582,476,341,460.0,350.0,1719591181.061622
1,1,0,25,110,0.15,True,0.7583391666412354,5.251200618947835,255,299,250.8934245307339,302.2727886970686,1719591185.2245839
2,1,0,25,110,0.15,False,0.7248330116271973,42.03656122669686,455,457,418.5838782044607,436.0014630714833,1719591185.983103
3,1,0,25,110,0.15,True,0.8739230632781982,21.39712691981654,306,234,325.5226972648054,242.7579296599994,1719591186.70822
4,1,0,25,110,0.15,True,0.8074791431427002,16.135119071695417,319,472,325.5226972648054,457.2420703400006,1719591187.5824268
5,1,0,25,110,0.15,False,0.8541021347045898,51.51712118736757,431,214,418.5838782044607,263.9985369285167,1719591188.3901088
6,1,0,25,110,0.15,True,1.0033087730407715,21.225771694939937,242,417,250.8934245307339,397.72721130293144,1719591189.2444642
7,1,1,15,70,0.15,True,1.2736999988555908,13.952083234231743,281,307,286.93217924683063,319.6281382617709,1719591190.251111
8,1,1,15,70,0.15,True,0.6681778430938721,3.799387445840784,391,402,393.64428613011137,404.7282037727621,1719591191.525089
9,1,1,15,70,0.15,True,1.136932134628296,9.353909480110891,333,291,334.423534623058,281.75504614727237,1719591192.1934469
10,1,1,15,70,0.15,True,0.9258768558502197,4.553959311052956,337,422,334.423534623058,418.24495385272763,1719591193.3306072
11,1,1,15,70,0.15,True,1.3368339538574219,4.294400947305058,390,293,393.64428613011137,295.2717962272379,1719591194.256628
12,1,1,15,70,0.15,True,1.8505339622497559,6.863123993949221,292,385,286.9321792468307,380.3718617382291,1719591195.5936902
13,1,1,15,70,0.15,False,1.3306069374084473,16.1245154965971,406,342,420.0,350.0,1719591197.444402
14,1,2,50,180,0.15,True,1.302495002746582,20.457348518641094,454,472,462.22816433457206,490.72966684424534,1719591198.7792299
15,1,2,50,180,0.15,True,1.046989917755127,26.09616971493604,336,176,309.9462318878634,174.51297580727174,1719591200.082046
16,1,2,50,180,0.15,True,0.9796111583709717,26.964847908293933,315,499,309.9462318878634,525.4870241927283,1719591201.129545
17,1,2,50,180,0.15,False,1.0001089572906494,54.74843981644289,428,252,462.228164334572,209.27033315575463,1719591202.109488
18,1,2,50,180,0.15,True,0.81113600730896,21.09105934860865,185,449,187.82560377756457,428.09907304116047,1719591203.10992
19,1,2,50,180,0.15,True,0.8738889694213867,8.06225774829855,531,358,530.0,350.0,1719591203.921461
20,1,2,50,180,0.15,True,0.8806431293487549,38.961649312998986,190,233,187.82560377756457,271.9009269588396,1719591204.79568
21,1,0,25,110,0.15,True,1.185236930847168,12.10084233894906,330,254,325.5226972648054,242.7579296599994,1719591205.6794791
22,1,0,25,110,0.15,True,0.7982470989227295,16.97736034969145,333,442,325.5226972648054,457.2420703400006,1719591206.8649669
23,1,0,25,110,0.15,True,0.9112708568572998,3.318762044690652,420,267,418.5838782044607,263.9985369285167,1719591207.6634932
24,1,0,25,110,0.15,True,1.2848708629608154,9.268925270084608,260,396,250.8934245307339,397.72721130293144,1719591208.574912
25,1,0,25,110,0.15,True,1.0320861339569092,22.561028345356956,438,355,460.0,350.0,1719591209.860024
26,1,0,25,110,0.15,True,1.4521431922912598,24.065934468272307,274,309,250.8934245307339,302.2727886970686,1719591210.892315
27,1,0,25,110,0.15,True,0.9996061325073242,15.177519574055285,430,426,418.5838782044607,436.0014630714833,1719591212.344718
28,1,1,15,70,0.15,True,1.5273079872131348,7.9079253894269534,329,424,334.423534623058,418.24495385272763,1719591213.3471072
29,1,1,15,70,0.15,True,1.0708222389221191,6.737600341741927,394,302,393.64428613011137,295.2717962272379,1719591214.874513
30,1,1,15,70,0.15,True,0.8142280578613281,0.3779957763245646,287,380,286.9321792468307,380.3718617382291,1719591215.9455621
31,1,1,15,70,0.15,False,0.7970278263092041,15.297058540778355,405,347,420.0,350.0,1719591216.7599921
32,1,1,15,70,0.15,True,0.9318969249725342,13.267141426785122,291,307,286.93217924683063,319.6281382617709,1719591217.5572171
33,1,1,15,70,0.15,True,0.7339909076690674,13.358479186025495,407,405,393.64428613011137,404.7282037727621,1719591218.489283
34,1,1,15,70,0.15,True,1.220747947692871,8.68461057387077,342,286,334.423534623058,281.75504614727237,1719591219.223489
35,1,2,50,180,0.15,True,1.1662578582763672,28.362728997225553,444,231,462.228164334572,209.27033315575463,1719591220.447552
36,1,2,50,180,0.15,True,1.3953678607940674,27.474180578526585,199,403,187.82560377756457,428.09907304116047,1719591221.6141891
37,1,2,50,180,0.15,True,0.7630319595336914,17.72004514666935,547,345,530.0,350.0,1719591223.009883
38,1,2,50,180,0.15,True,0.8469510078430176,11.05273892366113,186,261,187.82560377756457,271.9009269588396,1719591223.773319
39,1,2,50,180,0.15,True,1.0875051021575928,39.017530083423964,428,472,462.22816433457206,490.72966684424534,1719591224.620755
40,1,2,50,180,0.15,True,1.1177361011505127,28.794016534109545,338,181,309.9462318878634,174.51297580727174,1719591225.70855
41,1,2,50,180,0.15,True,1.080070972442627,28.193646942208087,322,500,309.9462318878634,525.4870241927283,1719591226.826603
42,1,0,25,110,0.15,True,1.3217859268188477,6.119894753194684,254,403,250.8934245307339,397.72721130293144,1719591227.909729
43,1,0,25,110,0.15,True,0.8289330005645752,20.12461179749811,478,341,460.0,350.0,1719591229.231777
44,1,0,25,110,0.15,True,1.0487060546875,11.715294394559734,262,306,250.8934245307339,302.2727886970686,1719591230.0609448
