,id,trial,radius,distance,latency,hit,time,accuracy,click_x,click_y,target_x,target_y,click_time
0,2,0,25,110,0.15,True,12.792510986328125,5.385164807134504,458,355,460.0,350.0,1719593030.133677
1,2,0,25,110,0.15,True,1.7555949687957764,15.065844241667623,236,300,250.8934245307339,302.2727886970686,1719593042.9264169
2,2,0,25,110,0.15,True,1.8667681217193604,10.839943442148897,429,433,418.5838782044607,436.0014630714833,1719593044.682261
3,2,0,25,110,0.15,True,1.9405169486999512,15.207316761456378,333,256,325.5226972648054,242.7579296599994,1719593046.549205
4,2,0,25,110,0.15,True,1.9657328128814697,14.731035924043589,313,465,325.5226972648054,457.2420703400006,1719593048.489901
5,2,0,25,110,0.15,True,2.2698841094970703,4.674715344690644,415,267,418.5838782044607,263.9985369285167,1719593050.455824
6,2,0,25,110,0.15,True,1.339569091796875,8.94359125931774,245,391,250.8934245307339,397.72721130293144,1719593052.72596
7,2,1,15,70,0.15,True,1.6092619895935059,5.552583897938382,290,315,286.93217924683063,319.6281382617709,1719593054.066529
8,2,1,15,70,0.15,True,2.2382452487945557,4.32480189167968,397,402,393.64428613011137,404.7282037727621,1719593055.6759748
9,2,1,15,70,0.15,True,1.335170030593872,4.283917079332892,335,286,334.423534623058,281.75504614727237,1719593057.914453
10,2,1,15,70,0.15,True,1.791126012802124,11.59197167232683,329,408,334.423534623058,418.24495385272763,1719593059.249704
11,2,1,15,70,0.15,True,1.6551480293273926,3.3667029518066647,397,295,393.64428613011137,295.2717962272379,1719593061.041004
12,2,1,15,70,0.15,True,2.262014865875244,1.6586026579741011,286,379,286.9321792468307,380.3718617382291,1719593062.696376
13,2,1,15,70,0.15,True,2.4819447994232178,1.4142135623730951,421,349,420.0,350.0,1719593064.958585
14,2,2,50,180,0.15,True,1.0115761756896973,15.548560647717345,448,497,462.22816433457206,490.72966684424534,1719593067.444705
15,2,2,50,180,0.15,True,1.389267921447754,10.893023398300901,307,185,309.9462318878634,174.51297580727174,1719593068.456613
16,2,2,50,180,0.15,True,1.4328460693359375,18.227824622119144,328,528,309.9462318878634,525.4870241927283,1719593069.8462238
17,2,2,50,180,0.15,True,1.1942780017852783,7.72641189221434,455,212,462.228164334572,209.27033315575463,1719593071.279472
18,2,2,50,180,0.15,True,1.2319841384887695,26.125212746814267,170,409,187.82560377756457,428.09907304116047,1719593072.4741209
19,2,2,50,180,0.15,True,1.3984193801879883,47.853944456021594,577,359,530.0,350.0,1719593073.7062788
20,2,2,50,180,0.15,True,1.5279099941253662,25.53830310550397,205,253,187.82560377756457,271.9009269588396,1719593075.105032
21,2,0,25,110,0.15,True,1.5268299579620361,13.324220437269,327,256,325.5226972648054,242.7579296599994,1719593076.636441
22,2,0,25,110,0.15,True,1.7088038921356201,6.642505595215804,331,461,325.5226972648054,457.2420703400006,1719593078.163475
23,2,0,25,110,0.15,True,2.0366721153259277,10.631152624734664,408,265,418.5838782044607,263.9985369285167,1719593079.872448
24,2,0,25,110,0.15,True,1.3820302486419678,16.70918620351043,243,383,250.8934245307339,397.72721130293144,1719593081.9093828
25,2,0,25,110,0.15,True,1.5991077423095703,10.0,466,358,460.0,350.0,1719593083.291639
26,2,0,25,110,0.15,True,1.9145827293395996,12.57038488053835,240,296,250.8934245307339,302.2727886970686,1719593084.8909702
27,2,0,25,110,0.15,True,1.9898850917816162,13.236873182833921,413,424,418.5838782044607,436.0014630714833,1719593086.805732
28,2,1,15,70,0.15,True,2.167703866958618,9.262909050070414,335,409,334.423534623058,418.24495385272763,1719593088.7985501
29,2,1,15,70,0.15,True,1.798917293548584,6.281875537865029,394,289,393.64428613011137,295.2717962272379,1719593090.966452
30,2,1,15,70,0.15,True,1.4895460605621338,10.971984693236706,278,374,286.9321792468307,380.3718617382291,1719593092.765555
31,2,1,15,70,0.15,True,1.7736618518829346,8.602325267042627,427,355,420.0,350.0,1719593094.2553222
32,2,1,15,70,0.15,True,1.350142002105713,10.105076474789973,290,310,286.93217924683063,319.6281382617709,1719593096.029182
33,2,1,15,70,0.15,False,1.7653582096099854,17.35686896275523,380,394,393.64428613011137,404.7282037727621,1719593097.3795378
34,2,1,15,70,0.15,True,1.869377613067627,4.595385583040263,330,283,334.423534623058,281.75504614727237,1719593099.1450722
35,2,2,50,180,0.15,True,1.2225499153137207,25.05103305263146,487,213,462.228164334572,209.27033315575463,1719593101.0178702
36,2,2,50,180,0.15,True,1.4634559154510498,6.006441313798195,191,423,187.82560377756457,428.09907304116047,1719593102.240711
37,2,2,50,180,0.15,True,1.2122278213500977,21.540659228538015,550,358,530.0,350.0,1719593103.70444
38,2,2,50,180,0.15,True,1.3064861297607422,33.04315225173043,157,260,187.82560377756457,271.9009269588396,1719593104.917173
39,2,2,50,180,0.15,True,1.9193670749664307,9.097866676752936,470,486,462.22816433457206,490.72966684424534,1719593106.223995
40,2,2,50,180,0.15,True,1.239259958267212,9.42888079265877,314,166,309.9462318878634,174.51297580727174,1719593108.143685
41,2,2,50,180,0.15,True,1.191216230392456,8.194649266286975,318,527,309.9462318878634,525.4870241927283,1719593109.3833559
42,2,0,25,110,0.15,True,1.3254358768463135,3.8880089204991966,252,394,250.8934245307339,397.72721130293144,1719593110.577783
43,2,0,25,110,0.15,True,1.73036527633667,7.211102550927978,466,346,460.0,350.0,1719593111.9033978
44,2,0,25,110,0.15,True,1.438976764678955,11.308137441722007,250,291,250.8934245307339,302.2727886970686,1719593113.6339571
45,2,0,25,110,0.15,True,1.6676750183105469,4.043837344662688,418,432,418.5838782044607,436.0014630714833,1719593115.073026
