,id,trial,radius,distance,latency,hit,time,accuracy,click_x,click_y,target_x,target_y,click_time
0,1,0,25,110,0,True,19.728918075561523,6.4031242374328485,455,346,460.0,350.0,1719591632.034046
1,1,0,25,110,0,False,1.3976881504058838,33.11576680220916,240,271,250.8934245307339,302.2727886970686,1719591651.764617
2,1,0,25,110,0,True,0.934330940246582,3.2665848267161333,416,438,418.5838782044607,436.0014630714833,1719591653.16248
3,1,0,25,110,0,True,1.2657568454742432,9.080111676762932,331,250,325.5226972648054,242.7579296599994,1719591654.097003
4,1,0,25,110,0,True,0.9323101043701172,15.664678329854889,319,443,325.5226972648054,457.2420703400006,1719591655.362935
5,1,0,25,110,0,True,0.7331218719482422,14.478645110519722,428,253,418.5838782044607,263.9985369285167,1719591656.295419
6,1,0,25,110,0,True,1.131654977798462,2.95814551959628,249,400,250.8934245307339,397.72721130293144,1719591657.028714
7,1,1,15,70,0,False,1.453993320465088,17.7671332366045,272,310,286.93217924683063,319.6281382617709,1719591658.1696599
8,1,1,15,70,0,True,0.7362890243530273,4.878281546183028,396,409,393.64428613011137,404.7282037727621,1719591659.6237829
9,1,1,15,70,0,False,0.6644091606140137,20.544245107929157,347,298,334.423534623058,281.75504614727237,1719591660.3602188
10,1,1,15,70,0,True,0.7350821495056152,14.748327386048407,349,416,334.423534623058,418.24495385272763,1719591661.0247629
11,1,1,15,70,0,True,2.532758951187134,7.974720593043089,386,293,393.64428613011137,295.2717962272379,1719591661.760004
12,1,1,15,70,0,True,1.4650442600250244,1.0036131229615228,286,380,286.9321792468307,380.3718617382291,1719591664.292945
13,1,1,15,70,0,True,0.9312682151794434,14.0,406,350,420.0,350.0,1719591665.7581508
14,1,2,50,180,0,True,1.2617456912994385,21.023979511322242,442,485,462.22816433457206,490.72966684424534,1719591666.696031
15,1,2,50,180,0,True,1.3995871543884277,21.296544038430525,329,165,309.9462318878634,174.51297580727174,1719591667.9580438
16,1,2,50,180,0,True,1.0664849281311035,19.1372744504289,305,507,309.9462318878634,525.4870241927283,1719591669.357887
17,1,2,50,180,0,True,1.2653348445892334,25.615260760926244,485,221,462.228164334572,209.27033315575463,1719591670.4246411
18,1,2,50,180,0,True,1.1993019580841064,8.514777635730113,191,436,187.82560377756457,428.09907304116047,1719591671.690231
19,1,2,50,180,0,True,0.9331729412078857,10.0,522,356,530.0,350.0,1719591672.8897989
20,1,2,50,180,0,True,0.6620430946350098,35.87087350107277,222,261,187.82560377756457,271.9009269588396,1719591673.823241
21,1,0,25,110,0,True,1.3974919319152832,9.131777354012884,333,248,325.5226972648054,242.7579296599994,1719591674.487765
22,1,0,25,110,0,True,0.8665149211883545,6.315749953012841,322,452,325.5226972648054,457.2420703400006,1719591675.8854232
23,1,0,25,110,0,True,0.7999191284179688,20.49828967049239,437,273,418.5838782044607,263.9985369285167,1719591676.7521138
24,1,0,25,110,0,True,0.7326688766479492,24.12861601877954,237,378,250.8934245307339,397.72721130293144,1719591677.552201
25,1,0,25,110,0,True,0.8634219169616699,12.206555615733702,450,343,460.0,350.0,1719591678.285037
26,1,0,25,110,0,True,0.9334471225738525,11.121309225398656,244,311,250.8934245307339,302.2727886970686,1719591679.1485388
27,1,0,25,110,0,False,0.7347941398620605,45.43991512831458,380,412,418.5838782044607,436.0014630714833,1719591680.08215
28,1,1,15,70,0,True,1.263530969619751,1.3719411161687136,335,417,334.423534623058,418.24495385272763,1719591680.818958
29,1,1,15,70,0,True,1.1328630447387695,8.451947699735598,402,294,393.64428613011137,295.2717962272379,1719591682.082635
30,1,1,15,70,0,True,1.0656728744506836,6.073030330837631,283,385,286.9321792468307,380.3718617382291,1719591683.2155662
31,1,1,15,70,0,True,1.065699815750122,5.656854249492381,416,354,420.0,350.0,1719591684.2813911
32,1,1,15,70,0,False,0.6662793159484863,25.269434182570116,300,298,286.93217924683063,319.6281382617709,1719591685.3471518
33,1,1,15,70,0,True,1.4671719074249268,4.741565487683644,394,400,393.64428613011137,404.7282037727621,1719591686.01357
34,1,1,15,70,0,True,1.3318068981170654,1.611380000979203,333,281,334.423534623058,281.75504614727237,1719591687.480893
35,1,2,50,180,0,True,1.1981520652770996,30.81034145640343,460,240,462.228164334572,209.27033315575463,1719591688.815209
36,1,2,50,180,0,True,1.06550931930542,22.867922780775327,205,413,187.82560377756457,428.09907304116047,1719591690.0136588
37,1,2,50,180,0,True,1.0661358833312988,38.2099463490856,492,346,530.0,350.0,1719591691.079417
38,1,2,50,180,0,True,0.665614128112793,42.84880087085176,228,257,187.82560377756457,271.9009269588396,1719591692.145813
39,1,2,50,180,0,False,0.732468843460083,80.89152175128355,418,423,462.22816433457206,490.72966684424534,1719591692.8116732
40,1,2,50,180,0,True,1.4671010971069336,33.51036389928437,343,169,309.9462318878634,174.51297580727174,1719591693.54425
41,1,2,50,180,0,True,1.0659282207489014,21.597774253846914,325,510,309.9462318878634,525.4870241927283,1719591695.0116339
42,1,0,25,110,0,False,0.996830940246582,30.34793824646045,257,368,250.8934245307339,397.72721130293144,1719591696.079838
43,1,0,25,110,0,True,1.0661249160766602,12.36931687685298,457,362,460.0,350.0,1719591697.076839
44,1,0,25,110,0,True,0.799288272857666,16.435720830034327,267,299,250.8934245307339,302.2727886970686,1719591698.1431308
45,1,0,25,110,0,True,1.7669298648834229,7.0834595689304525,425,433,418.5838782044607,436.0014630714833,1719591698.942584
46,1,0,25,110,0,True,0.8667740821838379,12.681090688236107,333,253,325.5226972648054,242.7579296599994,1719591700.709715
